# product-capability-source-mapping-version: 1
# source-snapshot: 130cdc24bb493349d9b3f3c531198b7bb5fec3df
# expected-candidate-count: 1386
# expected-mapping-count: 2188
# resolutions: mapped supporting
# mapping-bases: ledger_evidence closed_registry manual_source_audit supporting_module_audit
mapping_id	candidate_id	resolution	feature_id	feature_disposition	mapping_basis	candidate_rationale
MAP-1726	CEN-1038	mapped	CAP-032	adapted	closed_registry	claudeAccountsCancelWait in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-032 (multiple_managed_profiles).
MAP-1727	CEN-1039	mapped	CAP-032	adapted	closed_registry	claudeAccountsRemove in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-032 (multiple_managed_profiles).
MAP-1728	CEN-1040	mapped	CAP-032	adapted	closed_registry	claudeAccountsWaitLogin in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-032 (multiple_managed_profiles).
MAP-1729	CEN-1041	mapped	CAP-025	adapted	closed_registry	claudeCliCaps in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-025 (adapter_capability_probes).
MAP-1730	CEN-1042	mapped	CAP-006	adopted	closed_registry	claudeReadTranscript in src/shared/ipc.ts is the exact searchable current-conversation read route for CAP-006 (semantic_agent_views).
MAP-1731	CEN-1043	mapped	CAP-092	adapted	closed_registry	clipboardWrite in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-092 (reviewed_terminal_clipboard).
MAP-1732	CEN-1044	mapped	CAP-092	adapted	closed_registry	clipboardWriteFiles in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-092 (reviewed_terminal_clipboard).
MAP-1733	CEN-1045	mapped	CAP-106	adapted	closed_registry	codexIdentity in src/shared/ipc.ts is a closed endpoint/thread identity route for CAP-106 (shared_provider_runtime_endpoint_identity).
MAP-1734	CEN-1046	mapped	CAP-106	adapted	closed_registry	codexIdentityCaps in src/shared/ipc.ts is a closed endpoint/thread identity route for CAP-106 (shared_provider_runtime_endpoint_identity).
MAP-1735	CEN-1047	mapped	CAP-071	adapted	closed_registry	commitGenerate in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-071 (safe_generated_commit_proposals).
MAP-1736	CEN-1048	mapped	CAP-030	adopted	closed_registry	contextEnsure in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-030 (conversation_context_meter).
MAP-1737	CEN-1048	mapped	CAP-038	adopted	closed_registry	contextEnsure in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-038 (scoped_context_links).
MAP-1738	CEN-1049	mapped	CAP-030	adopted	closed_registry	contextLinkInfo in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-030 (conversation_context_meter).
MAP-1739	CEN-1049	mapped	CAP-038	adopted	closed_registry	contextLinkInfo in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-038 (scoped_context_links).
MAP-1740	CEN-1050	mapped	CAP-030	adopted	closed_registry	contextLinkSetLinks in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-030 (conversation_context_meter).
MAP-1741	CEN-1050	mapped	CAP-038	adopted	closed_registry	contextLinkSetLinks in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-038 (scoped_context_links).
MAP-1742	CEN-1051	mapped	CAP-030	adopted	closed_registry	contextUpdate in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-030 (conversation_context_meter).
MAP-1743	CEN-1051	mapped	CAP-038	adopted	closed_registry	contextUpdate in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-038 (scoped_context_links).
MAP-1744	CEN-1052	mapped	CAP-018	adopted	closed_registry	dialogSelectFile in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-018 (workspace_new_open).
MAP-1745	CEN-1053	mapped	CAP-018	adopted	closed_registry	dialogSelectFolder in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-018 (workspace_new_open).
MAP-1746	CEN-1054	mapped	CAP-024	adopted	closed_registry	envSnapshot in src/shared/ipc.ts is a closed custom-agent launch environment snapshot route for CAP-024 (custom_agent_entries).
MAP-1747	CEN-1054	mapped	CAP-033	adapted	closed_registry	envSnapshot in src/shared/ipc.ts is a closed custom-agent launch environment snapshot route for CAP-033 (model_mode_flag_receipts).
MAP-1748	CEN-1055	mapped	CAP-069	adopted	closed_registry	filesDownloadTicket in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-069 (target_file_explorer).
MAP-1749	CEN-1055	mapped	CAP-077	adapted	closed_registry	filesDownloadTicket in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-077 (bounded_upload_download).
MAP-1750	CEN-1056	mapped	CAP-069	adopted	closed_registry	filesQuickOpen in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-069 (target_file_explorer).
MAP-1751	CEN-1056	mapped	CAP-077	adapted	closed_registry	filesQuickOpen in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-077 (bounded_upload_download).
MAP-1752	CEN-1057	mapped	CAP-069	adopted	closed_registry	filesSaveCanvasImage in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-069 (target_file_explorer).
MAP-1753	CEN-1057	mapped	CAP-077	adapted	closed_registry	filesSaveCanvasImage in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-077 (bounded_upload_download).
MAP-1754	CEN-1058	mapped	CAP-069	adopted	closed_registry	filesSaveUpload in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-069 (target_file_explorer).
MAP-1755	CEN-1058	mapped	CAP-077	adapted	closed_registry	filesSaveUpload in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-077 (bounded_upload_download).
MAP-1756	CEN-1059	mapped	CAP-069	adopted	closed_registry	fsExists in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-069 (target_file_explorer).
MAP-1757	CEN-1059	mapped	CAP-077	adapted	closed_registry	fsExists in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-077 (bounded_upload_download).
MAP-1758	CEN-1060	mapped	CAP-069	adopted	closed_registry	fsList in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-069 (target_file_explorer).
MAP-1759	CEN-1060	mapped	CAP-077	adapted	closed_registry	fsList in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-077 (bounded_upload_download).
MAP-1760	CEN-1061	mapped	CAP-069	adopted	closed_registry	fsMkdir in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-069 (target_file_explorer).
MAP-1761	CEN-1061	mapped	CAP-077	adapted	closed_registry	fsMkdir in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-077 (bounded_upload_download).
MAP-1762	CEN-1062	mapped	CAP-069	adopted	closed_registry	fsRead in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-069 (target_file_explorer).
MAP-1763	CEN-1062	mapped	CAP-077	adapted	closed_registry	fsRead in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-077 (bounded_upload_download).
MAP-1764	CEN-1063	mapped	CAP-069	adopted	closed_registry	fsReadBinary in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-069 (target_file_explorer).
MAP-1765	CEN-1063	mapped	CAP-077	adapted	closed_registry	fsReadBinary in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-077 (bounded_upload_download).
MAP-1766	CEN-1064	mapped	CAP-069	adopted	closed_registry	fsWrite in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-069 (target_file_explorer).
MAP-1767	CEN-1064	mapped	CAP-077	adapted	closed_registry	fsWrite in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-077 (bounded_upload_download).
MAP-1768	CEN-1065	mapped	CAP-064	adopted	closed_registry	gitBranchAt in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1769	CEN-1066	mapped	CAP-101	adapted	closed_registry	gitCheckoutCommit in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-101 (advanced_repository_operations).
MAP-1770	CEN-1067	mapped	CAP-019	adopted	closed_registry	gitClone in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-019 (repository_clone_onboarding).
MAP-1771	CEN-1067	mapped	CAP-064	adopted	closed_registry	gitClone in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1772	CEN-1068	mapped	CAP-019	adopted	closed_registry	gitCloneAbort in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-019 (repository_clone_onboarding).
MAP-1773	CEN-1068	mapped	CAP-064	adopted	closed_registry	gitCloneAbort in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1774	CEN-1069	mapped	CAP-019	adopted	closed_registry	gitCloneDefaultParent in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-019 (repository_clone_onboarding).
MAP-1775	CEN-1069	mapped	CAP-064	adopted	closed_registry	gitCloneDefaultParent in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1776	CEN-1070	mapped	CAP-019	adopted	closed_registry	gitCloneProgress in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-019 (repository_clone_onboarding).
MAP-1777	CEN-1070	mapped	CAP-064	adopted	closed_registry	gitCloneProgress in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1778	CEN-1071	mapped	CAP-064	adopted	closed_registry	gitCommit in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1779	CEN-1072	mapped	CAP-064	adopted	closed_registry	gitCommitFiles in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1780	CEN-1072	mapped	CAP-070	adopted	closed_registry	gitCommitFiles in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-070 (git_history_inspection).
MAP-1781	CEN-1073	mapped	CAP-064	adopted	closed_registry	gitCreateBranch in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1782	CEN-1074	mapped	CAP-101	adapted	closed_registry	gitDeleteBranch in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-101 (advanced_repository_operations).
MAP-1783	CEN-1075	mapped	CAP-064	adopted	closed_registry	gitDiff in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1784	CEN-1076	mapped	CAP-064	adopted	closed_registry	gitDiscard in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1785	CEN-1077	mapped	CAP-064	adopted	closed_registry	gitFetch in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1786	CEN-1078	mapped	CAP-101	adapted	closed_registry	gitForcePush in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-101 (advanced_repository_operations).
MAP-1787	CEN-1079	mapped	CAP-064	adopted	closed_registry	gitHistory in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1788	CEN-1079	mapped	CAP-070	adopted	closed_registry	gitHistory in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-070 (git_history_inspection).
MAP-1789	CEN-1080	mapped	CAP-101	adapted	closed_registry	gitInit in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-101 (advanced_repository_operations).
MAP-1790	CEN-1081	mapped	CAP-101	adapted	closed_registry	gitMerge in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-101 (advanced_repository_operations).
MAP-1791	CEN-1082	mapped	CAP-021	adopted	closed_registry	gitPublish in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-021 (explicit_repository_publish).
MAP-1792	CEN-1082	mapped	CAP-064	adopted	closed_registry	gitPublish in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1793	CEN-1083	mapped	CAP-064	adopted	closed_registry	gitPull in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1794	CEN-1084	mapped	CAP-021	adopted	closed_registry	gitPush in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-021 (explicit_repository_publish).
MAP-1795	CEN-1084	mapped	CAP-064	adopted	closed_registry	gitPush in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1796	CEN-1085	mapped	CAP-101	adapted	closed_registry	gitRebase in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-101 (advanced_repository_operations).
MAP-1797	CEN-1086	mapped	CAP-064	adopted	closed_registry	gitRemoteCommitUrl in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1798	CEN-1086	mapped	CAP-070	adopted	closed_registry	gitRemoteCommitUrl in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-070 (git_history_inspection).
MAP-1799	CEN-1087	mapped	CAP-101	adapted	closed_registry	gitRenameBranch in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-101 (advanced_repository_operations).
MAP-1800	CEN-1088	mapped	CAP-064	adopted	closed_registry	gitRepoRoot in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1801	CEN-1089	mapped	CAP-101	adapted	closed_registry	gitRevert in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-101 (advanced_repository_operations).
MAP-1802	CEN-1090	mapped	CAP-064	adopted	closed_registry	gitSetActiveRemote in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1803	CEN-1091	mapped	CAP-064	adopted	closed_registry	gitShowFile in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1804	CEN-1091	mapped	CAP-070	adopted	closed_registry	gitShowFile in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-070 (git_history_inspection).
MAP-1805	CEN-1092	mapped	CAP-064	adopted	closed_registry	gitStage in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1806	CEN-1093	mapped	CAP-064	adopted	closed_registry	gitStageAll in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-064 (full_source_control).
MAP-1807	CEN-1094	mapped	CAP-101	adapted	closed_registry	gitStashPop in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-101 (advanced_repository_operations).
MAP-1808	CEN-1095	mapped	CAP-101	adapted	closed_registry	gitStashPush in src/shared/ipc.ts is a closed independently reachable registry ipc mapped to CAP-101 (advanced_repository_operations).
